datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017-01-29 23:00:00,10.0,20.0,8.0,13.0,400.0,72.0,-3.325,1033.0,-23.9,0.0,4.7
2017-01-30 00:00:00,8.0,19.0,6.0,11.0,400.0,72.0,-3.625,1033.75,-24.6,0.0,4.4
2017-01-30 01:00:00,9.0,16.0,6.0,11.0,400.0,70.0,-4.175,1034.0,-24.9,0.0,3.7
2017-01-30 02:00:00,7.0,14.0,9.0,8.0,400.0,71.0,-4.725,1034.25,-24.9,0.0,3.5
2017-01-30 03:00:00,9.0,9.0,9.0,8.0,400.0,71.0,-5.125,1035.0,-25.2,0.0,3.2
2017-01-30 04:00:00,8.0,8.0,11.0,9.0,400.0,82.0,-5.375,1035.0,-25.4,0.0,2.7
2017-01-30 05:00:00,5.0,6.0,11.0,10.0,400.0,69.0,-5.575,1035.0,-25.6,0.0,2.8
2017-01-30 06:00:00,7.0,7.0,11.0,12.0,400.0,68.0,-5.9,1035.0,-25.5,0.0,2.3
2017-01-30 07:00:00,9.0,9.0,13.0,18.0,400.0,63.0,-6.925,1035.0,-24.9,0.0,1.7
2017-01-30 08:00:00,8.0,13.0,12.0,16.0,400.0,65.0,-6.9,1035.6,-24.6,0.0,2.1
2017-01-30 09:00:00,6.0,15.0,13.0,15.0,400.0,67.0,-5.3,1036.5,-24.3,0.0,2.0
2017-01-30 10:00:00,12.0,12.0,12.0,13.0,400.0,71.0,-3.4,1036.6,-24.4,0.0,1.6
2017-01-30 11:00:00,4.0,5.0,6.0,8.0,300.0,76.0,-1.6,1035.6,-24.9,0.0,2.0
2017-01-30 12:00:00,4.0,5.0,7.0,8.0,300.0,77.0,-1.1,1033.8,-26.1,0.0,2.8
2017-01-30 13:00:00,3.0,5.0,7.0,10.0,300.0,79.0,0.2,1032.5,-26.9,0.0,1.9
2017-01-30 14:00:00,8.0,8.0,6.0,12.0,400.0,79.0,1.6,1031.3,-26.8,0.0,1.3
2017-01-30 15:00:00,9.0,13.0,11.0,22.0,400.0,71.0,1.9,1030.8,-27.8,0.0,2.4
2017-01-30 16:00:00,9.0,9.0,9.0,19.0,400.0,78.0,1.8,1030.2,-29.1,0.0,2.3
2017-01-30 17:00:00,35.0,65.0,16.0,21.0,500.0,101.0,0.8,1029.9,-31.3,0.0,3.4
2017-01-30 18:00:00,126.0,130.0,28.0,43.0,900.0,133.0,-0.1,1029.7,-28.2,0.0,1.5
2017-01-30 19:00:00,71.0,71.0,16.0,39.0,700.0,98.0,0.1,1029.7,-28.0,0.0,2.2
2017-01-30 20:00:00,64.0,66.0,22.0,32.0,700.0,94.0,0.0,1029.3,-28.1,0.0,2.8
2017-01-30 21:00:00,57.0,64.0,30.0,29.0,700.0,90.0,-0.2,1028.9,-27.2,0.0,3.7
2017-01-30 22:00:00,59.0,66.0,32.0,34.0,800.0,84.0,-0.4,1028.1,-27.4,0.0,3.1
2017-01-30 23:00:00,70.0,82.0,42.0,41.0,900.0,76.0,-0.4,1028.3,-26.4,0.0,3.3
2017-01-31 00:00:00,70.0,75.0,34.0,36.0,900.0,79.0,-0.7,1027.9,-25.8,0.0,2.7
2017-01-31 01:00:00,78.0,86.0,38.0,36.0,100.0,78.0,-1.1,1027.6,-26.1,0.0,3.4
2017-01-31 02:00:00,86.0,92.0,35.0,39.0,1100.0,74.0,-1.5,1027.3,-25.6,0.0,3.1
2017-01-31 03:00:00,95.0,95.0,34.0,46.0,1200.0,65.0,-1.7,1026.8,-25.0,0.0,2.2
2017-01-31 04:00:00,98.0,98.0,32.0,42.0,1200.0,133.0,-1.8,1025.8,-24.4,0.0,1.5
2017-01-31 05:00:00,104.0,104.0,34.0,65.0,1700.0,46.0,-1.6,1025.5,-23.5,0.0,1.2
2017-01-31 06:00:00,86.0,93.0,38.0,83.0,2100.0,25.0,-2.5,1025.0,-21.4,0.0,1.2
2017-01-31 07:00:00,94.0,94.0,34.0,81.0,2100.0,26.0,-2.8,1025.1,-21.1,0.0,1.3
2017-01-31 08:00:00,93.0,103.0,40.0,83.0,2400.0,27.0,-3.1,1025.3,-20.4,0.0,1.0
2017-01-31 09:00:00,100.0,100.0,45.0,70.0,2400.0,39.0,-1.0,1025.2,-20.1,0.0,0.5
2017-01-31 10:00:00,85.0,85.0,45.0,54.0,1900.0,56.0,0.4,1025.1,-24.1,0.0,1.3
2017-01-31 11:00:00,81.0,90.0,44.0,48.0,1700.0,67.0,1.5,1025.1,-23.2,0.0,1.6
2017-01-31 12:00:00,79.0,79.0,42.0,55.0,1700.0,66.0,2.7,1024.1,-22.2,0.0,1.5
2017-01-31 13:00:00,68.0,68.0,35.0,52.0,1500.0,71.0,4.3,1022.7,-22.7,0.0,1.2
2017-01-31 14:00:00,50.0,50.0,26.0,39.0,1100.0,81.0,5.1,1021.9,-23.0,0.0,1.4
2017-01-31 15:00:00,55.0,55.0,24.0,48.0,1100.0,75.0,6.1,1021.5,-22.3,0.0,1.2
2017-01-31 16:00:00,72.0,76.0,32.0,68.0,1300.0,66.0,5.4,1021.6,-22.8,0.0,2.3
2017-01-31 17:00:00,80.0,80.0,38.0,69.0,1200.0,68.0,4.1,1022.4,-22.9,0.0,2.6
2017-01-31 18:00:00,72.0,85.0,24.0,62.0,1200.0,79.0,3.1,1023.3,-21.9,0.0,2.6
2017-01-31 19:00:00,91.0,101.0,36.0,75.0,1400.0,75.0,1.0,1024.2,-20.7,0.0,1.8
2017-01-31 20:00:00,73.0,73.0,30.0,88.0,1500.0,46.0,-0.6,1025.2,-19.2,0.0,0.9
2017-01-31 21:00:00,24.0,24.0,13.0,27.0,700.0,76.0,1.9,1026.4,-22.1,0.0,1.7
2017-01-31 22:00:00,10.0,31.0,5.0,17.0,400.0,80.0,2.2,1027.5,-22.6,0.0,2.9
2017-01-31 23:00:00,3.0,26.0,2.0,11.0,300.0,80.0,1.3,1028.6,-21.8,0.0,1.5
2017-02-01 00:00:00,5.0,18.0,4.0,13.0,400.0,77.0,0.3,1029.4,-22.0,0.0,2.3
2017-02-01 01:00:00,5.0,21.0,2.0,10.0,400.0,79.0,-0.4,1030.1,-22.5,0.0,3.0
2017-02-01 02:00:00,7.0,21.0,5.0,11.0,400.0,73.0,-1.9,1031.0,-22.5,0.0,1.5
2017-02-01 03:00:00,6.0,23.0,7.0,12.0,400.0,71.0,-1.9,1031.6,-23.1,0.0,1.8
2017-02-01 04:00:00,8.0,21.0,8.0,11.0,400.0,81.0,-3.3,1032.3,-21.5,0.0,1.8
2017-02-01 05:00:00,8.0,19.0,9.0,16.0,500.0,67.0,-3.9,1033.1,-20.6,0.0,0.9
2017-02-01 06:00:00,6.0,22.0,8.0,22.0,500.0,62.0,-4.0,1034.0,-21.2,0.0,1.6
2017-02-01 07:00:00,5.0,25.0,7.0,19.0,500.0,64.0,-5.1,1034.6,-20.4,0.0,1.0
2017-02-01 08:00:00,7.0,11.0,12.0,25.0,500.0,58.0,-3.9,1035.6,-20.6,0.0,1.9
2017-02-01 09:00:00,9.0,14.0,11.0,22.0,400.0,64.0,-1.9,1036.0,-22.5,0.0,2.7
2017-02-01 10:00:00,10.0,12.0,6.0,11.0,300.0,79.0,-0.8,1035.8,-23.6,0.0,3.3
2017-02-01 11:00:00,6.0,8.0,4.0,9.0,300.0,83.0,0.5,1035.7,-24.0,0.0,2.9
2017-02-01 12:00:00,9.0,12.0,6.0,11.0,400.0,84.0,2.0,1035.0,-23.6,0.0,2.4
2017-02-01 13:00:00,15.0,15.0,7.0,11.0,400.0,86.0,3.3,1034.0,-24.5,0.0,1.0
2017-02-01 14:00:00,8.0,8.0,7.0,11.0,400.0,88.0,4.5,1032.9,-24.6,0.0,1.5
2017-02-01 15:00:00,10.0,16.0,7.0,21.0,500.0,80.0,4.8,1032.5,-24.4,0.0,2.2
2017-02-01 16:00:00,17.0,17.0,11.0,29.0,500.0,73.0,4.9,1032.1,-24.3,0.0,2.4
2017-02-01 17:00:00,20.0,24.0,15.0,30.0,500.0,73.0,3.7,1031.9,-23.2,0.0,2.2
2017-02-01 18:00:00,3.0,71.0,3.0,39.0,800.0,88.0,2.3,1031.9,-21.0,0.0,3.0
2017-02-01 20:00:00,89.0,137.0,31.0,2.0,1100.0,88.0,1.3,1031.5,-19.3,0.0,2.1
2017-02-01 21:00:00,126.0,174.0,48.0,67.0,1200.0,88.0,0.8,1031.3,-19.7,0.0,1.7
2017-02-01 22:00:00,129.0,170.0,44.0,71.0,1200.0,88.0,0.5,1031.0,-19.9,0.0,2.1
2017-02-01 23:00:00,146.0,193.0,49.0,97.0,1500.0,88.0,-1.0,1030.9,-19.6,0.0,1.0
2017-02-02 00:00:00,154.0,156.0,54.0,99.0,2400.0,88.0,-3.5,1030.7,-17.9,0.0,0.6
2017-02-02 01:00:00,124.0,153.0,62.0,97.0,2300.0,88.0,-5.2,1030.5,-17.3,0.0,1.5
2017-02-02 02:00:00,133.0,160.0,73.0,97.0,2800.0,88.0,-6.7,1030.3,-17.2,0.0,1.2
2017-02-02 03:00:00,121.0,121.0,61.0,87.0,2300.0,88.0,-7.3,1029.9,-18.6,0.0,1.3
2017-02-02 04:00:00,37.0,37.0,20.0,34.0,1000.0,88.0,-7.3,1029.6,-19.2,0.0,1.0
2017-02-02 05:00:00,34.0,34.0,25.0,42.0,1000.0,88.0,-6.8,1029.1,-19.1,0.0,1.2
2017-02-02 06:00:00,31.0,41.0,22.0,54.0,1200.0,88.0,-7.4,1028.8,-19.3,0.0,0.6
2017-02-02 07:00:00,38.0,40.0,22.0,55.0,1500.0,88.0,-6.6,1028.6,-19.9,0.0,1.4
2017-02-02 08:00:00,37.0,45.0,20.0,64.0,1400.0,88.0,-6.0,1029.0,-20.1,0.0,1.1
2017-02-02 09:00:00,42.0,45.0,25.0,53.0,1200.0,88.0,-3.1,1028.9,-19.9,0.0,1.0
2017-02-02 10:00:00,41.0,41.0,25.0,41.0,1100.0,88.0,-0.7,1028.7,-20.4,0.0,1.1
2017-02-02 11:00:00,51.0,52.0,28.0,45.0,1300.0,51.0,1.1,1028.1,-20.6,0.0,1.2
2017-02-02 12:00:00,58.0,63.0,34.0,44.0,1400.0,63.0,2.5,1026.8,-20.9,0.0,1.4
2017-02-02 13:00:00,61.0,61.0,35.0,40.0,1300.0,76.0,4.4,1025.4,-20.9,0.0,0.9
2017-02-02 14:00:00,63.0,63.0,31.0,51.0,1300.0,76.0,5.4,1024.1,-20.9,0.0,1.6
2017-02-02 15:00:00,70.0,70.0,33.0,56.0,1200.0,81.0,6.2,1023.3,-20.3,0.0,1.6
2017-02-02 16:00:00,71.0,72.0,40.0,72.0,1300.0,68.0,6.3,1022.8,-20.2,0.0,1.1
2017-02-02 17:00:00,72.0,77.0,39.0,86.0,1400.0,54.0,3.2,1022.8,-18.9,0.0,0.7
2017-02-02 18:00:00,87.0,104.0,34.0,100.0,1800.0,45.0,2.2,1022.9,-17.4,0.0,1.1
2017-02-02 19:00:00,119.0,137.0,37.0,89.0,1900.0,65.0,0.1,1023.2,-17.6,0.0,0.9
2017-02-02 20:00:00,132.0,147.0,51.0,104.0,200.0,53.0,-1.1,1022.9,-17.3,0.0,0.4
2017-02-02 21:00:00,147.0,159.0,56.0,121.0,2300.0,40.0,-1.6,1022.8,-16.2,0.0,0.0
2017-02-02 22:00:00,150.0,160.0,54.0,124.0,2300.0,38.0,-2.4,1022.5,-15.5,0.0,0.0
2017-02-02 23:00:00,156.0,162.0,50.0,119.0,2400.0,37.0,-2.7,1022.2,-15.1,0.0,0.0
2017-02-03 00:00:00,148.0,148.0,58.0,127.0,300.0,29.0,-3.4,1021.8,-14.8,0.0,0.3
2017-02-03 01:00:00,145.0,153.0,95.0,133.0,4300.0,34.0,-3.9,1021.6,-14.1,0.0,1.5
2017-02-03 02:00:00,166.0,175.0,88.0,126.0,5200.0,41.0,-3.4,1021.7,-14.8,0.0,1.4
2017-02-03 03:00:00,168.0,171.0,76.0,123.0,4900.0,40.0,-4.8,1021.6,-14.1,0.0,0.7
2017-02-03 04:00:00,140.0,140.0,55.0,104.0,400.0,81.0,-5.3,1021.3,-14.9,0.0,0.1
2017-02-03 05:00:00,112.0,112.0,48.0,89.0,3500.0,28.0,-5.3,1021.0,-14.1,0.0,0.6
2017-02-03 06:00:00,103.0,103.0,34.0,88.0,3100.0,24.0,-5.4,1021.1,-16.3,0.0,1.0
2017-02-03 07:00:00,100.0,100.0,32.0,92.0,3100.0,24.0,-5.3,1021.4,-15.9,0.0,0.6
2017-02-03 08:00:00,102.0,106.0,37.0,95.0,3400.0,24.0,-5.8,1021.7,-15.6,0.0,0.7
2017-02-03 09:00:00,97.0,97.0,38.0,81.0,2800.0,29.0,-2.1,1021.5,-17.0,0.0,0.9
2017-02-03 10:00:00,63.0,63.0,26.0,54.0,1500.0,46.0,0.0,1021.2,-17.3,0.0,1.2
2017-02-03 11:00:00,66.0,68.0,24.0,53.0,1400.0,54.0,1.7,1020.6,-17.8,0.0,2.0
2017-02-03 12:00:00,79.0,84.0,27.0,64.0,1600.0,56.0,3.1,1019.6,-17.7,0.0,1.3
2017-02-03 13:00:00,103.0,110.0,36.0,75.0,1800.0,66.0,5.3,1018.3,-16.5,0.0,0.9
2017-02-03 14:00:00,116.0,116.0,38.0,81.0,1900.0,70.0,5.5,1017.2,-17.7,0.0,1.3
2017-02-03 15:00:00,127.0,127.0,42.0,87.0,200.0,72.0,5.8,1016.7,-15.5,0.0,1.3
2017-02-03 16:00:00,156.0,190.0,60.0,108.0,2400.0,69.0,6.1,1016.3,-13.5,0.0,1.1
2017-02-03 17:00:00,219.0,235.0,77.0,109.0,2800.0,94.0,3.7,1016.5,-12.3,0.0,0.8
2017-02-03 18:00:00,232.0,239.0,71.0,104.0,300.0,102.0,0.9,1016.8,-12.9,0.0,0.8
2017-02-03 19:00:00,245.0,245.0,65.0,107.0,3200.0,100.0,1.1,1017.1,-10.7,0.0,0.6
2017-02-03 20:00:00,251.0,264.0,60.0,122.0,3300.0,81.0,-0.7,1016.9,-10.6,0.0,0.9
2017-02-03 21:00:00,299.0,323.0,63.0,123.0,3600.0,75.0,-0.7,1017.0,-9.6,0.0,0.5
2017-02-03 22:00:00,319.0,319.0,78.0,98.0,3400.0,83.0,-0.8,1016.6,-9.2,0.0,0.8
2017-02-03 23:00:00,317.0,317.0,73.0,99.0,3200.0,73.0,-0.1,1016.5,-8.3,0.0,1.1
2017-02-04 00:00:00,321.0,321.0,82.0,137.0,4500.0,57.0,-0.1,1016.7,-8.1,0.0,0.7
2017-02-04 01:00:00,316.0,316.0,100.0,165.0,5800.0,53.0,0.1,1016.4,-8.1,0.0,0.6
2017-02-04 02:00:00,317.0,317.0,83.0,160.0,5400.0,52.0,-0.3,1016.0,-8.3,0.0,0.9
2017-02-04 03:00:00,339.0,339.0,89.0,148.0,5600.0,58.0,0.3,1015.7,-8.2,0.0,1.2
2017-02-04 04:00:00,351.0,351.0,81.0,136.0,5700.0,102.0,0.2,1015.2,-9.0,0.0,0.6
2017-02-04 05:00:00,343.0,343.0,75.0,132.0,5700.0,56.0,0.1,1015.0,-8.4,0.0,0.1
2017-02-04 06:00:00,359.0,359.0,72.0,134.0,5400.0,56.0,0.2,1014.9,-8.5,0.0,1.1
2017-02-04 07:00:00,331.0,331.0,69.0,121.0,5200.0,49.0,-1.2,1015.1,-8.9,0.0,0.0
2017-02-04 08:00:00,311.0,311.0,59.0,118.0,5300.0,48.0,-1.9,1015.5,-8.6,0.0,0.0
2017-02-04 09:00:00,303.0,303.0,71.0,110.0,4800.0,52.0,-1.1,1015.8,-8.3,0.0,0.5
2017-02-04 10:00:00,288.0,288.0,86.0,111.0,4300.0,57.0,2.7,1015.5,-10.2,0.0,1.2
2017-02-04 11:00:00,281.0,281.0,86.0,105.0,3600.0,66.0,4.5,1015.0,-9.3,0.0,0.9
2017-02-04 12:00:00,300.0,300.0,79.0,101.0,3500.0,80.0,6.0,1014.2,-8.3,0.0,0.9
2017-02-04 13:00:00,284.0,284.0,70.0,96.0,3100.0,95.0,7.4,1012.8,-7.9,0.0,1.0
2017-02-04 14:00:00,251.0,251.0,59.0,96.0,2900.0,99.0,8.8,1011.7,-7.9,0.0,0.9
2017-02-04 15:00:00,213.0,213.0,48.0,93.0,2600.0,97.0,9.1,1011.3,-7.6,0.0,1.2
2017-02-04 16:00:00,258.0,322.0,64.0,152.0,3800.0,71.0,8.3,1011.1,-5.9,0.0,1.7
2017-02-04 17:00:00,348.0,348.0,67.0,173.0,4400.0,63.0,7.3,1011.7,-6.5,0.0,1.9
2017-02-04 18:00:00,327.0,327.0,68.0,175.0,400.0,52.0,6.0,1012.8,-6.9,0.0,2.1
2017-02-04 19:00:00,279.0,279.0,54.0,163.0,3300.0,34.0,7.1,1013.5,-8.1,0.0,2.4
2017-02-04 20:00:00,82.0,82.0,23.0,60.0,900.0,53.0,7.7,1014.1,-10.2,0.0,3.0
2017-02-04 21:00:00,25.0,25.0,16.0,36.0,600.0,70.0,7.3,1014.9,-13.6,0.0,3.8
2017-02-04 22:00:00,9.0,9.0,6.0,18.0,300.0,89.0,6.3,1015.4,-13.4,0.0,2.9
2017-02-04 23:00:00,8.0,8.0,7.0,19.0,300.0,83.0,6.1,1015.7,-13.0,0.0,2.8
2017-02-05 00:00:00,10.0,10.0,9.0,26.0,400.0,74.0,5.0,1015.7,-12.0,0.0,1.6
2017-02-05 01:00:00,11.0,11.0,11.0,40.0,500.0,57.0,4.4,1015.9,-10.9,0.0,1.5
2017-02-05 02:00:00,17.0,17.0,13.0,41.0,600.0,55.0,0.9,1016.1,-10.6,0.0,0.6
2017-02-05 03:00:00,17.0,17.0,15.0,34.0,600.0,61.0,-0.4,1016.5,-10.6,0.0,0.7
2017-02-05 04:00:00,19.0,19.0,17.0,35.0,600.0,99.0,2.0,1016.8,-10.5,0.0,1.6
2017-02-05 05:00:00,20.0,20.0,15.0,27.0,600.0,56.0,3.9,1017.3,-11.3,0.0,2.1
2017-02-05 06:00:00,18.0,18.0,15.0,27.0,600.0,55.0,1.9,1017.2,-12.0,0.0,1.7
2017-02-05 07:00:00,15.0,15.0,15.0,31.0,600.0,51.0,2.7,1017.9,-14.5,0.0,2.4
2017-02-05 08:00:00,10.0,10.0,11.0,28.0,500.0,58.0,3.0,1018.5,-15.7,0.0,3.3
2017-02-05 09:00:00,8.0,8.0,11.0,24.0,400.0,66.0,4.1,1019.1,-15.8,0.0,1.9
2017-02-05 10:00:00,7.0,7.0,7.0,15.0,300.0,75.0,5.9,1019.1,-16.0,0.0,2.3
2017-02-05 11:00:00,10.0,10.0,5.0,12.0,300.0,83.0,6.3,1019.2,-17.0,0.0,3.3
2017-02-05 12:00:00,8.0,8.0,4.0,8.0,200.0,94.0,7.5,1018.6,-17.5,0.0,2.5
2017-02-05 13:00:00,9.0,9.0,4.0,8.0,200.0,98.0,8.2,1017.6,-17.8,0.0,2.8
2017-02-05 14:00:00,9.0,9.0,3.0,8.0,200.0,103.0,8.0,1016.5,-18.8,0.0,4.7
2017-02-05 15:00:00,9.0,27.0,4.0,9.0,200.0,107.0,9.3,1016.4,-17.8,0.0,3.8
2017-02-05 16:00:00,18.0,23.0,5.0,12.0,300.0,105.0,8.9,1016.5,-18.1,0.0,2.8
2017-02-05 17:00:00,18.0,21.0,6.0,16.0,300.0,101.0,8.5,1017.1,-18.4,0.0,2.9
2017-02-05 18:00:00,10.0,12.0,5.0,17.0,300.0,92.0,7.7,1018.4,-18.2,0.0,2.0
2017-02-05 19:00:00,7.0,15.0,6.0,16.0,300.0,94.0,6.9,1019.5,-18.0,0.0,2.3
2017-02-05 20:00:00,7.0,17.0,9.0,18.0,400.0,89.0,6.5,1020.6,-17.6,0.0,2.9
2017-02-05 21:00:00,9.0,12.0,7.0,19.0,300.0,86.0,3.3,1021.3,-17.0,0.0,0.9
2017-02-05 22:00:00,8.0,17.0,9.0,23.0,400.0,77.0,3.3,1022.1,-16.4,0.0,1.6
2017-02-05 23:00:00,11.0,11.0,11.0,28.0,500.0,70.0,2.5,1022.33333333333,-15.9,0.0,2.6
2017-02-06 00:00:00,8.0,16.0,10.0,31.0,500.0,66.0,2.65,1023.0,-15.8,0.0,3.1
2017-02-06 01:00:00,10.0,15.0,5.0,26.0,400.0,66.0,2.2,1024.0,-15.5,0.0,2.2
2017-02-06 02:00:00,9.0,14.0,8.0,25.0,400.0,63.0,1.475,1024.0,-14.9,0.0,3.1
2017-02-06 03:00:00,6.0,16.0,11.0,19.0,300.0,70.0,0.925,1025.25,-15.0,0.0,2.7
2017-02-06 04:00:00,5.0,6.0,8.0,19.0,300.0,107.0,0.2,1026.0,-15.3,0.0,3.1
2017-02-06 05:00:00,7.0,8.0,7.0,17.0,200.0,107.0,-0.225,1026.25,-15.3,0.0,3.8
2017-02-06 06:00:00,3.0,8.0,10.0,18.0,300.0,73.0,-0.625,1027.0,-15.2,0.0,2.7
2017-02-06 07:00:00,6.0,11.0,11.0,30.0,400.0,61.0,-1.15,1027.0,-15.9,0.0,2.4
2017-02-06 08:00:00,5.0,12.0,10.0,39.0,400.0,54.0,-0.6,1028.9,-16.5,0.0,1.6
2017-02-06 09:00:00,7.0,22.0,11.0,27.0,400.0,68.0,0.9,1029.6,-17.0,0.0,3.9
2017-02-06 10:00:00,6.0,6.0,10.0,26.0,400.0,71.0,2.4,1030.0,-19.6,0.0,3.3
2017-02-06 11:00:00,7.0,7.0,4.0,15.0,200.0,84.0,3.3,1030.2,-21.7,0.0,2.8
2017-02-06 12:00:00,5.0,5.0,5.0,11.0,200.0,89.0,4.0,1029.6,-22.9,0.0,2.2
2017-02-06 13:00:00,3.0,5.0,5.0,9.0,200.0,92.0,4.5,1028.2,-22.5,0.0,2.0
2017-02-06 14:00:00,3.0,5.0,4.0,12.0,200.0,90.0,5.5,1027.2,-21.7,0.0,1.9
2017-02-06 15:00:00,4.0,5.0,4.0,15.0,200.0,90.0,4.9,1027.0,-21.3,0.0,0.7
2017-02-06 16:00:00,6.0,27.0,3.0,20.0,300.0,86.0,3.6,1027.3,-19.2,0.0,2.5
2017-02-06 17:00:00,13.0,20.0,5.0,37.0,400.0,67.0,3.5,1027.6,-18.7,0.0,1.9
2017-02-06 18:00:00,7.0,29.0,6.0,41.0,400.0,61.0,2.8,1027.8,-18.0,0.0,1.7
2017-02-06 19:00:00,21.0,43.0,9.0,45.0,600.0,57.0,2.3,1028.0,-17.3,0.0,1.7
2017-02-06 20:00:00,26.0,49.0,12.0,47.0,600.0,54.0,2.0,1028.4,-17.5,0.0,2.5
2017-02-06 21:00:00,30.0,48.0,19.0,50.0,700.0,52.0,1.9,1028.5,-17.1,0.0,1.9
2017-02-06 22:00:00,38.0,53.0,20.0,55.0,700.0,46.0,1.2,1028.9,-16.7,0.0,1.3
2017-02-06 23:00:00,35.0,53.0,16.0,55.0,700.0,92.0,0.6,1028.9,-17.2,0.0,1.1
2017-02-07 00:00:00,40.0,50.0,19.0,60.0,800.0,92.0,0.5,1028.7,-15.9,0.0,1.4
2017-02-07 01:00:00,56.0,72.0,24.0,81.0,1200.0,23.0,-0.2,1028.5,-13.8,0.0,1.0
2017-02-07 02:00:00,68.0,88.0,27.0,89.0,1600.0,18.0,-1.4,1028.1,-12.1,0.0,0.9
2017-02-07 03:00:00,70.0,88.0,23.0,83.0,1500.0,18.0,-1.2,1028.4,-11.4,0.0,0.2
2017-02-07 04:00:00,67.0,74.0,19.0,72.0,1300.0,92.0,-0.6,1027.9,-10.8,0.0,1.1
2017-02-07 05:00:00,66.0,77.0,20.0,61.0,1200.0,92.0,-0.7,1027.6,-10.6,0.0,1.0
2017-02-07 06:00:00,70.0,70.0,22.0,60.0,1000.0,32.0,-1.1,1027.0,-10.2,0.0,1.1
2017-02-07 07:00:00,69.0,84.0,26.0,65.0,1200.0,92.0,0.0,1027.6,-9.7,0.0,0.6
2017-02-07 08:00:00,76.0,89.0,30.0,71.0,1000.0,22.0,-1.0,1028.1,-9.6,0.0,0.8
2017-02-07 09:00:00,78.0,109.0,35.0,81.0,2400.0,24.0,0.1,1028.3,-9.4,0.0,1.7
2017-02-07 10:00:00,90.0,121.0,37.0,89.0,300.0,26.0,0.7,1028.4,-9.3,0.0,1.2
2017-02-07 11:00:00,73.0,78.0,22.0,41.0,1200.0,92.0,0.9,1028.4,-6.9,0.0,3.0
2017-02-07 12:00:00,40.0,43.0,19.0,32.0,100.0,92.0,1.6,1027.8,-7.5,0.0,1.3
2017-02-07 13:00:00,38.0,38.0,27.0,31.0,100.0,90.0,2.4,1026.7,-8.1,0.0,2.4
2017-02-07 14:00:00,45.0,45.0,25.0,37.0,1100.0,61.0,2.4,1025.8,-8.3,0.0,1.5
2017-02-07 15:00:00,59.0,73.0,24.0,48.0,1300.0,53.0,2.9,1025.5,-9.1,0.0,1.6
2017-02-07 16:00:00,88.0,106.0,23.0,86.0,200.0,19.0,2.9,1025.2,-10.4,0.0,1.6
2017-02-07 17:00:00,101.0,116.0,20.0,91.0,2100.0,12.0,0.9,1025.4,-7.6,0.0,1.9
2017-02-07 18:00:00,110.0,116.0,17.0,98.0,2100.0,61.0,0.4,1025.6,-7.6,0.0,1.7
2017-02-07 19:00:00,110.0,119.0,15.0,99.0,2100.0,61.0,-0.1,1026.2,-7.4,0.0,1.2
2017-02-07 20:00:00,118.0,118.0,16.0,99.0,2100.0,2.0,-0.5,1026.0,-6.9,0.0,1.3
2017-02-07 21:00:00,107.0,107.0,15.0,92.0,1900.0,3.0,-1.0,1025.9,-7.2,0.0,0.8
2017-02-07 22:00:00,106.0,116.0,17.0,99.0,2200.0,61.0,-2.4,1026.2,-7.1,0.0,0.4
2017-02-07 23:00:00,114.0,117.0,19.0,107.0,2700.0,2.0,-2.8,1026.2,-7.1,0.0,0.0
2017-02-08 00:00:00,113.0,124.0,17.0,105.0,2600.0,2.0,-2.8,1026.3,-7.0,0.0,0.2
2017-02-08 01:00:00,117.0,120.0,17.0,100.0,2400.0,2.0,-2.9,1026.3,-6.5,0.0,0.0
2017-02-08 02:00:00,118.0,120.0,16.0,100.0,2400.0,2.0,-3.0,1026.3,-7.0,0.0,1.2
2017-02-08 03:00:00,118.0,118.0,17.0,102.0,2700.0,2.0,-2.8,1026.0,-6.4,0.0,1.7
2017-02-08 04:00:00,111.0,118.0,16.0,90.0,2600.0,61.0,-2.5,1025.6,-7.2,0.0,1.6
2017-02-08 05:00:00,102.0,102.0,17.0,74.0,2400.0,2.0,-2.1,1025.8,-7.4,0.0,1.8
2017-02-08 06:00:00,63.0,63.0,18.0,52.0,1000.0,24.0,-2.6,1026.3,-8.9,0.0,1.9
2017-02-08 07:00:00,10.0,23.0,11.0,12.0,300.0,84.0,-2.9,1027.3,-9.8,0.0,1.6
2017-02-08 08:00:00,8.0,76.0,6.0,8.0,200.0,89.0,-0.9,1027.7,-16.3,0.0,3.0
2017-02-08 09:00:00,9.0,13.0,7.0,12.0,300.0,83.0,0.5,1027.9,-17.3,0.0,4.6
2017-02-08 10:00:00,12.0,12.0,8.0,14.0,300.0,81.0,1.2,1028.2,-17.7,0.0,4.0
2017-02-08 11:00:00,10.0,24.0,8.0,10.0,300.0,85.0,1.9,1027.8,-18.2,0.0,3.9
2017-02-08 12:00:00,7.0,16.0,6.0,8.0,300.0,89.0,2.7,1026.8,-19.3,0.0,4.1
2017-02-08 13:00:00,14.0,42.0,6.0,8.0,300.0,91.0,3.6,1026.1,-20.0,0.0,4.0
2017-02-08 14:00:00,12.0,36.0,4.0,6.0,300.0,97.0,2.9,1025.6,-22.1,0.0,4.9
2017-02-08 15:00:00,7.0,22.0,2.0,3.0,200.0,103.0,4.3,1025.2,-22.7,0.0,3.2
